year,university,school,degree,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile,salary_range,salary_skew,employment_quality_ratio
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Naval Architecture ^,100.0,100.0,4390.0,3900.0,4540.0,4000.0,3800.0,5650.0,1850.0,540.0,1.0
2022,Singapore Institute Of Technology,Sit- Newcastle University,Bachelor Of Engineering With Honours In Offshore Engineering ^,90.5,85.7,3556.0,3500.0,3798.0,3675.0,3500.0,3900.0,400.0,123.0,0.9469613259668509
2022,Singapore Institute Of Technology,Sit-Trinity College Dublin,Bachelor In Science (Physiotherapy),98.1,98.1,3639.0,3630.0,3697.0,3674.0,3500.0,3850.0,350.0,23.0,1.0
2022,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Aerospace Engineering,74.3,62.9,4085.0,3750.0,4372.0,4200.0,3500.0,4400.0,900.0,172.0,0.8465679676985195
2022,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Civil Engineering,90.1,87.3,3932.0,3800.0,4006.0,3800.0,3700.0,4300.0,600.0,206.0,0.9689234184239733
2022,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Mechanical Engineering,82.9,77.6,4070.0,3900.0,4236.0,4000.0,3800.0,4500.0,700.0,236.0,0.9360675512665861
2022,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Science With Honours In Computing Science,91.2,86.8,4980.0,5000.0,5113.0,5000.0,4800.0,5500.0,700.0,113.0,0.9517543859649122
2022,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Science With Honours In Nursing,98.6,88.4,3511.0,3458.0,3797.0,3800.0,3500.0,4100.0,600.0,-3.0,0.8965517241379312
2022,Singapore Institute Of Technology,Technische Universität München,Bachelor Of Science In Chemical Engineering,94.1,85.3,3704.0,3600.0,4002.0,3950.0,3600.0,4300.0,700.0,52.0,0.9064824654622742
2022,Singapore Institute Of Technology,Technische Universität München,Bachelor Of Science In Electrical Engineering & Information Technology ^,95.0,85.0,4522.0,4200.0,4606.0,4280.0,4000.0,4800.0,800.0,326.0,0.8947368421052632
2022,Singapore Institute Of Technology,The Culinary Institute Of America,Bachelor Of Business Administration In Food Business Management ^,89.5,78.9,2609.0,2450.0,2969.0,3050.0,2300.0,3500.0,1200.0,-81.0,0.8815642458100559
2022,Singapore Institute Of Technology,University Of Liverpool,Bachelor Of Arts With Honours In Criminology And Security,90.5,85.7,4278.0,4050.0,4533.0,4561.0,4000.0,5293.0,1293.0,-28.0,0.9469613259668509
2023,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts,,,3942.0,3700.0,4291.0,3745.0,3400.0,5000.0,1600.0,546.0,
2023,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Arts (Hons),,,3926.0,3930.0,4083.0,4008.0,3500.0,4500.0,1000.0,75.0,
2023,National University Of Singapore,Faculty Of Arts & Social Sciences,Bachelor Of Social Sciences,,,4173.0,4000.0,4304.0,4015.0,3720.0,4500.0,780.0,289.0,
2023,National University Of Singapore,Faculty Of Dentistry,Bachelor Of Dental Surgery,,,4586.0,4550.0,4589.0,4550.0,4500.0,4950.0,450.0,39.0,
2023,National University Of Singapore,Faculty Of Law,Bachelor Of Laws#,,,7051.0,7000.0,7244.0,7000.0,6000.0,7100.0,1100.0,244.0,
2023,National University Of Singapore,Faculty Of Science,Bachelor Of Science^,,,4492.0,4100.0,4642.0,4250.0,3650.0,4800.0,1150.0,392.0,
2023,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Hons),,,4180.0,3985.0,4290.0,4000.0,3600.0,4500.0,900.0,290.0,
2023,National University Of Singapore,Faculty Of Science,"Bachelor Of Science (Computational
Biology)**",,,,,,,,,,,
2023,National University Of Singapore,Faculty Of Science,Bachelor Of Science (Pharmacy)#**,,,,,,,,,,,
2023,National University Of Singapore,Faculty Of Science,"Bachelor Of Science (Pharmaceutical
Science) (Hons)",,,3892.0,3700.0,3999.0,3900.0,3625.0,4200.0,575.0,99.0,
2023,National University Of Singapore,Faculty Of Science,"Bachelor Of Science (Data Science
And Analytics)",,,4999.0,5000.0,5166.0,5000.0,4500.0,5500.0,1000.0,166.0,
2023,National University Of Singapore,Nus Business School,Bachelor Of Business Administration,,,5707.0,5000.0,6002.0,5167.0,4077.0,7500.0,3423.0,835.0,
2023,National University Of Singapore,Nus Business School,"Bachelor Of Business Administration
(Hons)",,,5256.0,4600.0,5413.0,4800.0,4000.0,5800.0,1800.0,613.0,
2023,National University Of Singapore,Nus Business School,"Bachelor Of Business Administration
(Accountancy)^",,,3813.0,3600.0,4199.0,3600.0,3520.0,3820.0,300.0,599.0,
2023,National University Of Singapore,Nus Business School,"Bachelor Of Business Administration
(Accountancy) (Hons)",,,4769.0,4000.0,4850.0,4200.0,3600.0,5450.0,1850.0,650.0,
2023,National University Of Singapore,Nus Business School,Bachelor Of Science (Real Estate),,,4097.0,4000.0,4239.0,4000.0,3800.0,4500.0,700.0,239.0,
2023,National University Of Singapore,School Of Computing,"Bachelor Of Computing (Computer
Science)",,,6673.0,6181.0,6877.0,6333.0,5500.0,7700.0,2200.0,544.0,
2023,National University Of Singapore,School Of Computing,"Bachelor Of Computing (Information
Security)",,,5433.0,5451.0,5707.0,5500.0,5000.0,6210.0,1210.0,207.0,
2023,National University Of Singapore,School Of Computing,"Bachelor Of Computing (Information
Systems)",,,5707.0,5500.0,5937.0,5500.0,5000.0,6000.0,1000.0,437.0,
2023,National University Of Singapore,School Of Computing,"Bachelor Of Science (Business
Analytics)",,,5895.0,5500.0,6030.0,5500.0,5000.0,6600.0,1600.0,530.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Biomedical
Engineering)",,,4123.0,4000.0,4243.0,4100.0,3740.0,4600.0,860.0,143.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Chemical
Engineering)",,,4374.0,4200.0,4602.0,4405.0,4000.0,4760.0,760.0,197.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Civil
Engineering)",,,3966.0,3900.0,4139.0,4000.0,3800.0,4500.0,700.0,139.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Electrical
Engineering)",,,4790.0,4675.0,4918.0,4800.0,4340.0,5350.0,1010.0,118.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Engineering
Science)",,,4504.0,4200.0,4605.0,4500.0,4000.0,5200.0,1200.0,105.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering
(Environmental Engineering)",,,4199.0,4200.0,4299.0,4243.0,3900.0,4588.0,688.0,56.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Industrial
And Systems Engineering)",,,4483.0,4500.0,4744.0,4600.0,4280.0,4990.0,710.0,144.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Materials
Science And Engineering)",,,4253.0,4200.0,4371.0,4346.0,4000.0,4700.0,700.0,25.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Engineering (Mechanical
Engineering)",,,4578.0,4320.0,4722.0,4490.0,4030.0,5046.0,1016.0,232.0,
2023,National University Of Singapore,College Of Design And Engineering,Bachelor Of Arts (Architecture)#**,,,,,,,,,,,
2023,National University Of Singapore,College Of Design And Engineering,Bachelor Of Landscape Architecture^,,,3438.0,3450.0,3506.0,3450.0,3350.0,3500.0,150.0,56.0,
2023,National University Of Singapore,College Of Design And Engineering,Bachelor Of Arts (Industrial Design),,,4104.0,4000.0,4139.0,4000.0,3600.0,4500.0,900.0,139.0,
2023,National University Of Singapore,College Of Design And Engineering,"Bachelor Of Science (Project And
Facilities Management)",,,3907.0,3800.0,4000.0,3855.0,3650.0,4299.0,649.0,145.0,
2023,National University Of Singapore,Yong Loo Lin School (Medicine),"Bachelor Of Medicine And Bachelor Of
Surgery#**",,,,,,,,,,,
2023,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing),,,3627.0,3550.0,3923.0,3850.0,3500.0,4200.0,700.0,73.0,
2023,National University Of Singapore,Yong Loo Lin School (Medicine),Bachelor Of Science (Nursing) (Hons),,,3690.0,3750.0,3981.0,4000.0,3700.0,4250.0,550.0,-19.0,
2023,National University Of Singapore,Yst Conservatory Of Music,Bachelor Of Music,,,3766.0,3800.0,4053.0,4000.0,3400.0,4500.0,1100.0,53.0,
2023,National University Of Singapore,Yale-Nus College,Bachelor Of Arts With Honours,,,4785.0,4200.0,4908.0,4250.0,3850.0,5500.0,1650.0,658.0,
2023,National University Of Singapore,Yale-Nus College,Bachelor Of Science With Honours,,,5381.0,4500.0,5490.0,4600.0,4100.0,6372.0,2272.0,890.0,
2023,National University Of Singapore,Multi-Disciplinary Programmes,"Bachelor Of Engineering (Computer
Engineering)",,,5529.0,5450.0,5737.0,5595.0,4900.0,6355.0,1455.0,142.0,
2023,National University Of Singapore,Multi-Disciplinary Programmes,Bachelor Of Environmental Studies,,,4002.0,4000.0,4142.0,4000.0,3600.0,4400.0,800.0,142.0,
2023,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy,,,4067.0,3600.0,4119.0,3600.0,3600.0,4000.0,400.0,519.0,
2023,Nanyang Technological University,College Of Business (Nanyang Business School),Accountancy And Business,,,4957.0,4500.0,5030.0,4650.0,4000.0,5344.0,1344.0,380.0,
2023,Nanyang Technological University,College Of Business (Nanyang Business School),Business,,,4472.0,4100.0,4609.0,4255.0,3800.0,5000.0,1200.0,354.0,
2023,Nanyang Technological University,College Of Business (Nanyang Business School),"Double Degree In Business And Computer
Engineering/Computing",,,6616.0,6200.0,6799.0,6210.0,5500.0,7000.0,1500.0,589.0,
2023,Nanyang Technological University,College Of Engineering,Aerospace Engineering,,,4715.0,4500.0,4845.0,4763.0,4150.0,5700.0,1550.0,82.0,
2023,Nanyang Technological University,College Of Engineering,Bioengineering,,,3945.0,4000.0,4077.0,4043.0,3775.0,4450.0,675.0,34.0,
2023,Nanyang Technological University,College Of Engineering,Chemical And Biomolecular Engineering,,,4019.0,4000.0,4299.0,4200.0,3950.0,4550.0,600.0,99.0,
2023,Nanyang Technological University,College Of Engineering,Civil Engineering,,,3905.0,3850.0,4012.0,4000.0,3600.0,4232.0,632.0,12.0,
2023,Nanyang Technological University,College Of Engineering,Computer Engineering,,,5512.0,5400.0,5631.0,5400.0,4700.0,6200.0,1500.0,231.0,
2023,Nanyang Technological University,College Of Engineering,Computer Science,,,5334.0,5200.0,5440.0,5200.0,4800.0,6000.0,1200.0,240.0,
2023,Nanyang Technological University,College Of Engineering,Data Science And Artificial Intelligence,,,5319.0,5250.0,5352.0,5250.0,4600.0,6250.0,1650.0,102.0,
2023,Nanyang Technological University,College Of Engineering,"Double Degree In Engineering And
Economics^",,,5517.0,5285.0,5812.0,5405.0,4900.0,6500.0,1600.0,407.0,
2023,Nanyang Technological University,College Of Engineering,Electrical And Electronic Engineering,,,4713.0,4650.0,4803.0,4800.0,4200.0,5100.0,900.0,3.0,
2023,Nanyang Technological University,College Of Engineering,Environmental Engineering,,,3967.0,3850.0,4099.0,4115.0,3800.0,4337.0,537.0,-16.0,
2023,Nanyang Technological University,College Of Engineering,Information Engineering And Media,,,4761.0,4800.0,4857.0,4800.0,4400.0,5100.0,700.0,57.0,
2023,Nanyang Technological University,College Of Engineering,Maritime Studies,,,4223.0,4200.0,4302.0,4200.0,4000.0,4500.0,500.0,102.0,
2023,Nanyang Technological University,College Of Engineering,Materials Engineering,,,4216.0,4200.0,4351.0,4200.0,3900.0,4645.0,745.0,151.0,
2023,Nanyang Technological University,College Of Engineering,Mechanical Engineering,,,4379.0,4250.0,4481.0,4400.0,4000.0,4864.0,864.0,81.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences","Art, Design And Media",,,3471.0,3498.0,3515.0,3498.0,3000.0,3755.0,755.0,17.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Chinese,,,3927.0,4015.0,4007.0,4090.0,3450.0,4530.0,1080.0,-83.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Communication Studies,,,3625.0,3600.0,3719.0,3675.0,3350.0,4000.0,650.0,44.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Economics,,,4411.0,4150.0,4561.0,4314.0,4000.0,4975.0,975.0,247.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",English,,,3698.0,3500.0,3803.0,3775.0,3300.0,4180.0,880.0,28.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",History,,,4105.0,4200.0,4233.0,4200.0,3800.0,4500.0,700.0,33.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Interdisciplinary Double Major,,,4065.0,4000.0,4085.0,4000.0,3500.0,4300.0,800.0,85.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,,,3803.0,3800.0,3899.0,3950.0,3500.0,4238.0,738.0,-51.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Philosophy,,,3864.0,3992.0,4056.0,4000.0,3500.0,4550.0,1050.0,56.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Psychology,,,3882.0,3800.0,3913.0,4000.0,3550.0,4268.0,718.0,-87.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Public Policy And Global Affairs,,,4317.0,4200.0,4401.0,4202.0,3800.0,5124.0,1324.0,199.0,
2023,Nanyang Technological University,"College Of Humanities, Arts & Social Sciences",Sociology,,,3849.0,3800.0,3994.0,4008.0,3540.0,4400.0,860.0,-14.0,
2023,Nanyang Technological University,College Of Science,Biological And Biomedical Sciences,,,3963.0,3850.0,4116.0,3980.0,3575.0,4300.0,725.0,136.0,
2023,Nanyang Technological University,College Of Science,"Biomedical Sciences And Chinese
Medicine#^",,,3297.0,3350.0,3358.0,3350.0,3200.0,3600.0,400.0,8.0,
2023,Nanyang Technological University,College Of Science,Chemistry And Biological Chemistry,,,3822.0,3725.0,3941.0,3800.0,3500.0,4200.0,700.0,141.0,
2023,Nanyang Technological University,College Of Science,Environmental Earth Systems Science,,,4171.0,4038.0,4202.0,4138.0,3750.0,4650.0,900.0,64.0,
2023,Nanyang Technological University,College Of Science,Mathematics And Mathematical Sciences,,,4545.0,4200.0,4574.0,4250.0,3800.0,4800.0,1000.0,324.0,
2023,Nanyang Technological University,College Of Science,Physics And Applied Physics,,,3904.0,4000.0,4076.0,4000.0,3905.0,4400.0,495.0,76.0,
2023,Nanyang Technological University,National Institute Of Education (Nie),Arts (And Education),,,4023.0,4000.0,4185.0,4200.0,3948.0,4600.0,652.0,-15.0,
2023,Nanyang Technological University,National Institute Of Education (Nie),Science (And Education)^,,,3907.0,4000.0,4370.0,4300.0,4000.0,4651.0,651.0,70.0,
2023,Nanyang Technological University,National Institute Of Education (Nie),Sports Science And Management,,,3692.0,3623.0,3837.0,3850.0,3250.0,4319.0,1069.0,-13.0,
2023,Nanyang Technological University,Lee Kong Chian School Of Medicine,Medicine#**,,,,,,,,,,,
2023,Singapore Management University,School Of Accountancy (4-Year Programme) *,Accountancy,,,4404.0,3800.0,4463.0,3900.0,3600.0,4700.0,1100.0,563.0,
2023,Singapore Management University,School Of Accountancy (4-Year Programme) *,Cum Laude And Above,,,5017.0,4500.0,5069.0,4500.0,3850.0,5400.0,1550.0,569.0,
2023,Singapore Management University,School Of Business (4-Year Programme) *,Business Management,,,4668.0,4200.0,4795.0,4436.0,3800.0,5200.0,1400.0,359.0,
2023,Singapore Management University,School Of Business (4-Year Programme) *,Cum Laude And Above,,,5097.0,4600.0,5244.0,4875.0,4000.0,5500.0,1500.0,369.0,
2023,Singapore Management University,School Of Economics (4-Year Programme) *,Economics,,,4849.0,4500.0,4937.0,4500.0,4000.0,5254.0,1254.0,437.0,
2023,Singapore Management University,School Of Economics (4-Year Programme) *,Cum Laude And Above,,,5495.0,4833.0,5565.0,4833.0,4300.0,6000.0,1700.0,732.0,
2023,Singapore Management University,School Of Computing & Information Systems (4-Year Programme) � Information Systems *,Information Systems,,,5381.0,5250.0,5530.0,5400.0,4800.0,6250.0,1450.0,130.0,
2023,Singapore Management University,School Of Computing & Information Systems (4-Year Programme) � Information Systems *,Cum Laude And Above,,,5710.0,5500.0,5866.0,5625.0,5000.0,6666.0,1666.0,241.0,
2023,Singapore Management University,School Of Computing & Information Systems (4-Year Programme) � Computer Science *,Computer Science,,,5762.0,5513.0,6120.0,5800.0,5100.0,6500.0,1400.0,320.0,
2023,Singapore Management University,School Of Computing & Information Systems (4-Year Programme) � Computer Science *,Cum Laude And Above,,,6470.0,6250.0,6902.0,6250.0,5500.0,7752.0,2252.0,652.0,
2023,Singapore Management University,School Of Social Sciences (4-Year Programme) *,Social Sciences,,,4185.0,3900.0,4330.0,4000.0,3600.0,4780.0,1180.0,330.0,
2023,Singapore Management University,School Of Social Sciences (4-Year Programme) *,Cum Laude And Above,,,4398.0,4150.0,4547.0,4312.0,3700.0,5000.0,1300.0,235.0,
2023,Singapore Management University,School Of Law (4-Year Programme) *,Law#,,,6375.0,6500.0,6509.0,7000.0,5800.0,7000.0,1200.0,-491.0,
2023,Singapore Management University,School Of Law (4-Year Programme) *,Cum Laude And Above#,,,6553.0,7000.0,6690.0,7000.0,6200.0,7000.0,800.0,-310.0,
2023,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Early Childhood Education,,,3270.0,3300.0,3328.0,3400.0,3097.0,3525.0,428.0,-72.0,
2023,Singapore University Of Social Sciences,S R Nathan School Of Human Development,"Bachelor Of Human Resource
Management",,,3530.0,3500.0,3650.0,3500.0,3310.0,3904.0,594.0,150.0,
2023,Singapore University Of Social Sciences,S R Nathan School Of Human Development,Bachelor Of Social Work**,,,,,,,,,,,
2023,Singapore University Of Social Sciences,School Of Business,Bachelor Of Accountancy,,,3560.0,3600.0,3601.0,3600.0,3500.0,3600.0,100.0,1.0,
2023,Singapore University Of Social Sciences,School Of Business,"Bachelor Of Science In Business
Analytics",,,4670.0,4500.0,4840.0,4800.0,4300.0,5200.0,900.0,40.0,
2023,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Finance,,,4674.0,4500.0,4965.0,4500.0,4000.0,5200.0,1200.0,465.0,
2023,Singapore University Of Social Sciences,School Of Business,Bachelor Of Science In Marketing,,,3670.0,3500.0,3896.0,3600.0,3400.0,4040.0,640.0,296.0,
2023,Singapore University Of Social Sciences,School Of Business,"Bachelor Of Science In Supply Chain
Management",,,3883.0,3900.0,4038.0,4000.0,3600.0,4363.0,763.0,38.0,
2023,Singapore University Of Social Sciences,School Of Humanities And Behavioural Sciences,Bachelor Of Public Safety And Security^,,,4383.0,4330.0,4709.0,4691.0,3875.0,5300.0,1425.0,18.0,
2023,Singapore University Of Social Sciences,School Of Law,Bachelor Of Law#**,,,,,,,,,,,
2023,Singapore Institute Of Technology,Culinary Institute Of America,"Bachelor Of Business Administration In
Food Business Management",,,3078.0,2900.0,3344.0,3100.0,2800.0,4000.0,1200.0,244.0,
2023,Singapore Institute Of Technology,Digipen Institute Of Technology,Bachelor Of Arts In Game Design^,,,3718.0,3600.0,3721.0,3600.0,3300.0,4000.0,700.0,121.0,
2023,Singapore Institute Of Technology,Digipen Institute Of Technology,"Bachelor Of Fine Arts In Digital Art And
Animation",,,3330.0,3200.0,3330.0,3200.0,3000.0,3300.0,300.0,130.0,
2023,Singapore Institute Of Technology,Digipen Institute Of Technology,"Bachelor Of Science In Computer
Science And Game Design",,,4890.0,4900.0,4912.0,4900.0,4400.0,5500.0,1100.0,12.0,
2023,Singapore Institute Of Technology,Digipen Institute Of Technology,"Bachelor Of Science In Computer Science In Real-Time Interactive
Simulation",,,5204.0,5000.0,5260.0,5000.0,4700.0,5700.0,1000.0,260.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Accountancy With Honours,,,3745.0,3600.0,3797.0,3620.0,3600.0,4000.0,400.0,177.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Aircraft Systems Engineering,,,4109.0,4400.0,4117.0,4400.0,3650.0,4800.0,1150.0,-283.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Engineering With Honours In Information & Communications
Technology (Information Security)",,,5157.0,5000.0,5392.0,5200.0,4750.0,6050.0,1300.0,192.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Engineering With Honours In Information & Communications Technology (Software Engineering),,,5000.0,4900.0,5131.0,5000.0,4800.0,5500.0,700.0,131.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Engineering With Honours In Pharmaceutical
Engineering",,,3756.0,3700.0,4208.0,4150.0,3640.0,4700.0,1060.0,58.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Engineering With Honours In Sustainable Infrastructure
Engineering (Building Services)",,,3727.0,3700.0,3842.0,3800.0,3600.0,4200.0,600.0,42.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Engineering With Honours In Sustainable Infrastructure
Engineering (Land)",,,4007.0,3800.0,4220.0,4200.0,3850.0,4300.0,450.0,20.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Engineering With
Honours In Telematics (Intelligent
Transportation Systems Engineering)",,,4437.0,4500.0,4642.0,4725.0,4200.0,4900.0,700.0,-83.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Hospitality Business With Honours,,,3405.0,3400.0,3595.0,3500.0,3089.0,3900.0,811.0,95.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science With Honours In Air Transport Management,,,3675.0,3700.0,3830.0,3720.0,3472.0,4100.0,628.0,110.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science With Honours In Diagnostic Radiography,,,3884.0,3850.0,4126.0,4050.0,3900.0,4300.0,400.0,76.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science With Honours In Dietetics And Nutrition^,,,3629.0,3550.0,3637.0,3575.0,3500.0,3850.0,350.0,62.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),"Bachelor Of Science With Honours In Digital Communications And
Integrated Media",,,3824.0,3750.0,3912.0,3780.0,3500.0,4126.0,626.0,132.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science With Honours In Occupational Therapy,,,3786.0,3800.0,3824.0,3800.0,3700.0,3900.0,200.0,24.0,
2023,Singapore Institute Of Technology,Singapore Institute Of Technology (Sit),Bachelor Of Science With Honours In Radiation Therapy^,,,4030.0,3850.0,4030.0,3850.0,3850.0,4235.0,385.0,180.0,
2023,Singapore Institute Of Technology,Sit- Digipen Institute Of Technology,"Bachelor Of Engineering With Honours In Systems Engineering
(Electromechanical Systems)",,,4743.0,4500.0,4848.0,4705.0,4400.0,5000.0,600.0,143.0,
2023,Singapore Institute Of Technology,Sit- Massey University,Bachelor Of Food Technology With Honours,,,3514.0,3500.0,3587.0,3500.0,3200.0,4000.0,800.0,87.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours
In Chemical Engineering",,,3930.0,3925.0,4082.0,4000.0,3700.0,4250.0,550.0,82.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours
In Electrical Power Engineering",,,4131.0,3950.0,4229.0,4000.0,3725.0,4500.0,775.0,229.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours
In Marine Engineering",,,4475.0,4200.0,4634.0,4400.0,4000.0,5000.0,1000.0,234.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours In Mechanical Design And
Manufacturing Engineering",,,4151.0,4200.0,4304.0,4200.0,4000.0,4600.0,600.0,104.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours
In Naval Architecture^",,,4332.0,4450.0,4349.0,4450.0,3700.0,4700.0,1000.0,-101.0,
2023,Singapore Institute Of Technology,Sit- Newcastle University,"Bachelor Of Engineering With Honours
In Offshore Engineering",,,4400.0,4200.0,4418.0,4200.0,3800.0,4900.0,1100.0,218.0,
2023,Singapore Institute Of Technology,Sit-Trinity College Dublin,"Bachelor Of Science With Honours In
Physiotherapy",,,3823.0,3800.0,3874.0,3850.0,3660.0,4050.0,390.0,24.0,
2023,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Aerospace Engineering,,,4128.0,4000.0,4218.0,4100.0,3800.0,4500.0,700.0,118.0,
2023,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Civil Engineering,,,4010.0,4000.0,4185.0,4050.0,3800.0,4500.0,700.0,135.0,
2023,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Engineering With Honours In Mechanical Engineering,,,4369.0,4400.0,4462.0,4400.0,4000.0,4800.0,800.0,62.0,
2023,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Science With Honours In Computing Science,,,4830.0,4800.0,4932.0,4800.0,4500.0,5000.0,500.0,132.0,
2023,Singapore Institute Of Technology,Sit-University Of Glasgow,Bachelor Of Science With Honours In Nursing,,,3733.0,3765.0,3984.0,3950.0,3700.0,4300.0,600.0,34.0,
